Year;Sample
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1998
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1997
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1996
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
;1995
